txn_id,token_id,txn_type,time,price [ETH]
5660,9992,1,0.9740274623626237,75.0
5661,1779,0,0.7833741066702216,22.0
5662,145,1,0.8226854894476576,30.0
5663,9614,1,0.9968868426858637,109.95
5664,8666,1,0.5147931006524513,0.7
5665,1419,1,0.676004676849866,1.95
5666,292,1,0.8071577086164272,32.0
5667,9373,1,0.7952758476059503,37.314
5668,9495,1,0.6038315827305039,1.49
5669,84,1,0.8994835897064086,142.88
5670,5204,1,0.15148356865707596,1.6
5671,9999,1,0.7780202673888925,21.35
5672,7894,1,0.9684151840530255,58.99
5673,2768,1,0.7731233740365058,10.99
5674,7859,1,0.8624696051535004,22.0
5675,6832,0,0.7956276443224102,23.0
5676,3067,1,0.8952178839807561,92.29
5677,1984,1,0.8227333376991208,27.0
5678,2257,0,0.8202354835616406,27.22
5679,9614,0,0.8781349862516674,44.0
5680,3990,1,0.8780050845832348,23.98
5681,4392,1,0.7876114542672064,31.0
5682,2291,0,0.8308920980025742,16.0
5683,2742,1,0.9169069798807359,113.5
5684,846,1,0.7905820413330931,46.5
5685,4026,0,0.7822330574311549,45.0
5686,7549,0,0.8182205946670347,32.5
5687,4413,0,0.9607387068381485,88.88
5688,4508,1,0.8825912079276463,58.0
5689,3726,1,0.8787232956082516,99.99
5690,1431,1,0.8257338421034988,26.0
5691,5300,1,0.7781694642788928,21.5
5692,1449,1,0.7780510617829095,30.0
5693,1397,1,0.5991073718660858,0.99
5694,1370,1,0.8216572880195774,73.0
5695,3987,1,0.9075839770920893,84.95
5696,3458,1,0.5987231240951711,1.1
5697,9597,1,0.8814318379731518,95.0
5698,8905,1,0.8278994870979284,30.99
5699,2310,1,0.8560662227596298,16.0
5700,728,1,0.6915370378599532,4.0
5701,2692,0,0.9297035123540092,105.0
5702,4518,1,0.6017089134568383,1.0
5703,6645,1,0.7697500235830486,8.0
5704,5552,1,0.8869614781620969,44.69
5705,2802,1,0.8792463130534707,59.0
5706,3494,1,0.9338726445212095,106.0
5707,4413,1,0.9576578056772389,84.0
5708,6725,1,0.7750705347543971,16.36
5709,4200,1,0.8927425409351049,56.45
5710,8122,1,0.8172106165037683,29.98
5711,1563,1,0.752665566644136,6.66
5712,2917,1,0.691327031786831,11.0
5713,186,1,0.7785806084192652,24.99
5714,2924,1,0.8822081295640993,1500.0
5715,6674,1,0.8584133207972864,17.94
5716,561,0,0.8055847582562108,35.0
5717,1279,1,0.8165145267681244,21.96
5718,8173,1,0.7737758058970874,8.39
5719,3129,1,0.8773458311796747,65.0
5720,7758,1,0.8523425373489222,16.0
5721,131,1,0.8942100497309973,81.49
5722,5961,1,0.8818166704477504,69.69
5723,2006,1,0.8136063080951834,55.0
5724,4495,1,0.7994015167993165,21.0
5725,456,0,0.6295868054987093,1.05
5726,8920,1,0.7911218202839165,59.99
5727,5117,1,0.676523796270526,1.79
5728,8953,1,0.6746370549333007,1.38
5729,1374,1,0.7749523271596419,15.0
5730,9492,1,0.775730762664097,13.99
5731,4579,1,0.822687730811779,23.4
5732,6976,1,0.8211775386469644,21.0
5733,829,1,0.8207390108840642,54.0
5734,8876,1,0.7763446040815436,19.95
5735,713,1,0.7741275051629335,8.5
5736,7908,1,0.7733817156141609,8.944444
5737,6706,1,0.837187602566771,46.0
5738,4040,1,0.8998276878243643,93.88
5739,1891,1,0.6755843723517796,1.2
5740,5936,0,0.8603986821558569,16.35
5741,4041,0,0.6972496903019487,4.6
5742,9402,1,0.8788098317534638,120.0
5743,6610,1,0.8780050845832348,24.0
5744,8389,1,0.6009553278589477,1.0
5745,9861,1,0.8474220609479528,15.0
5746,2153,1,0.7772206851012042,18.0
5747,453,1,0.6765182415855293,1.4
5748,186,1,0.777872824609944,17.88
5749,8498,1,0.9815325239475139,82.95
5750,263,1,0.8929189265464048,71.99
5751,7958,0,0.9052371714062746,90.0
5752,4507,1,0.8223005595224451,26.99
5753,8518,1,0.8286001570124293,13.0
5754,2659,1,0.7748845015323134,15.4
5755,2771,1,0.8294551886994708,36.0
5756,6104,1,0.9729228596531849,64.0
5757,7188,1,0.878453065055691,89.99
5758,8049,1,0.8959827738498682,149.0
5759,6726,1,0.8352857563843794,69.0
5760,4134,1,0.8139802261010165,95.0
5761,456,1,0.9005192948317651,100.0
5762,566,1,0.6825853219105622,3.38
5763,2954,1,0.878246469754058,31.0
5764,2645,1,0.8973079072987391,110.0
5765,1472,1,0.893274426386196,200.0
5766,1365,1,0.7759472979283557,39.0
5767,482,1,0.9848779060747594,66.0
5768,7558,1,0.5179388064716564,0.6
5769,3195,1,0.7729260365432005,7.27
5770,453,1,0.9165260454306965,127.99
5771,5839,0,0.9460131394611837,260.0
5772,4454,1,0.8554373739476309,14.5
5773,480,1,0.7887958690294932,16.99
5774,3242,1,0.685260438714868,1.999
5775,7706,1,0.7320521306212437,2.5
5776,898,1,0.8660673843709483,21.0
5777,373,1,0.8809425384403691,33.5
5778,7711,1,0.7773380156404337,13.4
5779,2519,1,0.7952363801072893,23.48
5780,3439,1,0.8282716509927099,15.6
5781,99,1,0.7917773705641455,32.99
5782,8752,1,0.9637422322115599,82.0
5783,2401,1,0.6756428427201662,1.4
5784,8188,1,0.602432094463168,1.0
5785,7889,1,0.8927800594214863,82.0
5786,5497,1,0.787269987315828,19.5
5787,3575,1,0.8588295323695856,21.0
5788,4685,1,0.8158358806923827,21.5
5789,718,1,0.9897376707432206,99.99
5790,9910,1,0.8245405593353399,25.0
5791,1989,1,0.6786477324021731,2.45
5792,2357,1,0.8816429160030279,155.0
5793,3187,1,0.8951208231692342,90.0
5794,2171,1,0.6051785451169056,1.07
5795,1781,0,0.6072748052741832,20.0
5796,5247,1,0.681652427182952,29.0
5797,4178,1,0.9156233603934198,135.0
5798,6767,1,0.7531244615853576,11.0
5799,9966,1,0.5760915833074114,3.99
5800,8351,1,0.8780471832484733,36.5
5801,5516,1,0.5919422180227505,1.0
5802,8972,1,0.8812636382134262,35.5
5803,6034,0,0.6897851681724736,6.5
5804,144,1,0.6744198375147441,1.0
5805,2578,0,0.8278436478961191,16.6
5806,3478,1,0.8785511003733528,28.0
5807,2285,1,0.7759348242497666,14.12
5808,5938,1,0.8290952061314367,13.0
5809,1495,1,0.9440765034096019,105.0
5810,2416,1,0.8683735531507342,19.98
5811,9301,1,0.7748002067512225,12.5
5812,1989,1,0.5160602509860053,0.7
5813,850,1,0.7936685946296136,23.99
5814,9257,1,0.777890755522916,19.5
5815,6163,0,0.9507662931579532,82.0
5816,6280,1,0.51872308901295,0.55
5817,3157,1,0.6962116463618566,6.29
5818,5152,1,0.8805624810458554,74.99
5819,995,0,0.9892948551533054,2.5
5820,9423,1,0.6052221055413538,1.35
5821,5827,1,0.8450481639914524,19.9
5822,6010,0,0.6165951768962525,1.0
5823,234,1,0.8950723902140871,87.0
5824,7575,0,0.8898300344351489,42.0
5825,7922,1,0.8761537178188836,27.0
5826,3647,1,0.7656854559246464,5.1
5827,9018,1,0.600240917407876,2.0
5828,6804,1,0.777912974262903,23.0
5829,782,1,0.8953621108894434,90.0
5830,4730,1,0.6744462466311323,1.55
5831,1331,1,0.8927590100888672,59.89
5832,3600,1,0.8686584012953915,22.0
5833,8181,1,0.782967932511162,19.99
5834,3410,1,0.8561113423939015,24.5
5835,1862,1,0.781168214572219,24.9
5836,9797,1,0.9644870472541924,61.5
5837,2480,1,0.9894481449690924,72.95
5838,7073,1,0.907813375837393,98.0
5839,8981,1,0.77856871944436,24.98
5840,9033,1,0.7913779204974503,35.0
5841,5908,0,0.836013517569566,15.0
5842,2129,1,0.6765182415855293,1.45
5843,9679,1,0.9136684036264102,118.77
5844,6278,1,0.7467509965299786,7.5
5845,893,1,0.7531249488384275,11.0
5846,7450,1,0.8791905713022754,35.35
5847,4025,1,0.8465907097601078,14.75
5848,7051,1,0.7855832146384853,22.0
5849,6355,1,0.8076061763419533,19.0
5850,8207,1,0.7737846739029595,10.0
5851,4862,1,0.8927530656014144,63.0
5852,8960,1,0.9133578285196629,117.0
5853,438,1,0.972411731182871,69.95
5854,2941,0,0.7999527949225891,19.0
5855,1296,1,0.878356394046625,56.0
5856,5678,1,0.8383118903002336,23.0
5857,9276,1,0.7780015568710088,23.3
5858,6153,1,0.7779642332858554,21.5
5859,7516,0,0.9640371177694567,135.0
5860,7405,1,0.8717702917515462,19.99
5861,1289,0,0.9043989986754513,180.0
5862,8576,1,0.8069898986591575,18.0
5863,9532,1,0.7617790506127304,5.5
5864,4690,1,0.7898075038531973,46.99
5865,362,1,0.764825259355064,5.6
5866,9367,1,0.7628617269340243,4.89
5867,9844,1,0.8216836971359653,39.99
5868,486,1,0.8785332669109949,38.88
5869,5685,1,0.8802865983576842,39.4
5870,618,0,0.9581922248442933,84.95
5871,9686,0,0.8090484454288256,135.0
5872,7665,1,0.9915827032176634,87.95
5873,3995,1,0.8819613846095076,69.69
5874,6729,0,0.7883209921875791,19.0
5875,5640,0,0.7709702027206651,5.6
5876,7815,1,0.8804315074206692,80.0
5877,6107,1,0.8185786282227892,21.94
5878,200,1,0.7790760473407286,23.0
5879,1081,1,0.3766384371728096,0.75
5880,7308,1,0.8132815051987954,40.0
5881,2233,0,0.8849074141206719,42.5
5882,7190,1,0.8917015734765934,51.5
5883,1895,1,0.8566400119747313,21.45
5884,3961,0,0.7559642699272862,11.0
5885,307,1,0.822705564274137,24.0
5886,9690,1,0.9011003928429151,103.0
5887,1243,1,0.7781249293483048,22.0
5888,1296,0,0.5148788571927518,1.0
5889,441,1,0.004563319900740659,1.0
5890,6985,1,0.5390675613412634,1.0
5891,7465,1,0.8196589657293476,23.99
5892,7680,1,0.7754376312172517,11.88
5893,5985,1,0.8069934068812608,80.0
5894,2256,1,0.7694335039888485,6.5
5895,26,1,0.5160193217281346,0.6
5896,8440,1,0.9449550206946122,89.7
5897,6961,1,0.8359321463068945,14.5
5898,3427,1,0.8962487165754138,138.88
5899,1744,1,0.760377613333115,6.0
5900,2996,0,0.8814614629598012,239.0
5901,9451,1,0.9042454165078222,90.0
5902,4729,1,0.878184978416638,32.0
5903,3389,1,0.7784536302692522,22.0
5904,3543,1,0.5268888657606099,2.5
5905,9936,0,0.9960828751205464,69.0
5906,3695,1,0.9859275466379147,60.49
5907,2464,1,0.9737373518848118,70.0
5908,921,1,0.7512639344632925,4.6
5909,6279,1,0.8780216511876111,27.99
5910,9038,1,0.7758835652268143,12.0
5911,9563,1,0.9626527343472875,68.95
5912,8045,1,0.7392113399771263,5.0
5913,9543,1,0.9635828030070921,64.0
5914,9708,0,0.794215877277713,80.0
5915,7188,1,0.8806829300047321,87.0
5916,8659,1,0.7487513652831017,49.99
5917,1132,1,0.8163926160500381,30.97
5918,491,1,0.7617814868780799,8.5
5919,2181,1,0.8045553874207629,15.99
5920,725,1,0.8085093486323001,19.0
5921,9933,1,0.5235155153071527,1.09
5922,2854,0,0.7934917217652437,21.0
5923,4096,1,0.7771245987958222,13.99
5924,1250,0,0.9271638519031324,151.0
5925,1634,0,0.9660883557430764,199.79
5926,8415,0,0.9629157535544137,86.0
5927,1065,0,0.7861053550281787,21.0
5928,4058,1,0.7730476549094449,11.0
5929,2957,0,0.6922440420643625,7.0
5930,8773,0,0.7999908981126544,19.0
5931,4509,1,0.8820401247056016,64.99
5932,271,1,0.7729786598747486,14.0
5933,4135,1,0.8316466581066047,15.5
5934,5323,1,0.9664530159405815,64.99
5935,4365,1,0.8119461394354568,85.0
5936,3390,1,0.8069999360723972,380.0
5937,2791,1,0.8782090487182905,31.99
5938,9094,1,0.7777201194978409,25.0
5939,6666,1,0.87795596947379,2250.0
5940,2412,1,0.6857468147292314,5.98
5941,7315,1,0.8072136452688505,19.99
5942,8699,1,0.7911053511301542,28.5
5943,4798,1,0.7366059978124286,3.1
5944,4118,0,0.7676893328998728,8.0
5945,8075,1,0.7724993003045915,6.3
5946,4129,1,0.6765247707766657,1.66
5947,9966,1,0.8000252981793885,18.77
5948,7383,0,0.7471500567942178,4.5
5949,3137,1,0.807071367372443,22.0
5950,482,1,0.8628802620408029,17.9
5951,167,1,0.8070394035710582,22.7
5952,2530,1,0.6067859929944703,1.24
5953,1106,1,0.7634238220754486,9.0
5954,6759,1,0.8835137728901747,50.0
5955,5057,0,0.7974126472186425,21.55
5956,3578,0,0.8804458326609241,73.0
5957,9101,1,0.8783980054587934,39.0
5958,5612,1,0.8816618214221397,60.0
5959,8074,1,0.89588775950124,165.0
5960,5992,1,0.8930474639062416,68.5
5961,8341,1,0.9736526673012651,77.77
5962,1465,1,0.8958661254649367,125.0
5963,9195,1,0.8958719725017754,120.0
5964,9910,1,0.8753493604511104,26.75
5965,1938,0,0.8930206649873975,270.0
5966,9544,1,0.671935334111379,1.1
5967,3551,1,0.7595329114111551,4.16
5968,7528,1,0.8930152077530149,73.69
5969,505,1,0.8014761429202908,24.97
5970,3141,0,0.9595761210133928,150.0
5971,4695,1,0.8663877045390935,24.5
5972,6445,1,0.596140780275372,0.95
5973,3987,1,0.8929498183910358,67.0
5974,8555,1,0.6058318540330132,1.1
5975,7545,1,0.7787308772660191,32.5
5976,1677,1,0.8104250328018765,31.0
5977,64,1,0.8977641710733835,115.0
5978,7128,0,0.9825033269639611,59.0
5979,1103,1,0.8959100756918408,315.0
5980,2482,1,0.9176662176142374,159.99
5981,9632,1,0.6829135355784395,3.0
5982,8419,0,0.02272246221060087,1.4
5983,8547,1,0.8934539304171432,76.97
5984,5879,1,0.6058254222924906,1.1
5985,1240,0,0.8267681829202596,20.5
5986,1079,1,0.8368026726415587,19.0
5987,7653,1,0.36083438385095196,0.7
5988,3458,1,0.682061914662887,2.75
5989,6278,1,0.7417107533244303,5.7
5990,2153,0,0.7497516958355843,4.5
5991,4743,1,0.7898256296673971,39.5
5992,1254,0,0.6230867520957728,1.11
5993,8266,1,0.776676618323366,17.0
5994,3744,1,0.8969756007050746,120.0
5995,122,1,0.7731480290418422,7.8
5996,7464,0,0.8025282197487957,17.3
5997,4844,1,0.6002769741350478,6.1
5998,9888,1,0.7711537996773994,6.5
5999,2046,0,0.7854087780394652,26.4
6000,785,1,0.8069835643692489,18.0
6001,8176,1,0.8085319571747429,22.0
6002,2469,1,0.6843149728580549,3.7
6003,8107,1,0.8050769431067724,22.94
6004,7404,1,0.8817033353836943,69.3
6005,1798,1,0.777930125570963,24.99
6006,6148,1,0.7997612070155087,21.99
6007,3060,1,0.8814735468359345,36.99
6008,9747,1,0.8114542087360967,20.75
6009,7099,0,0.8927263641331846,55.0
6010,7913,1,0.613804288762541,1.25
6011,1065,1,0.7856725768515032,27.49
6012,7132,1,0.9005343022263177,102.0
6013,3915,1,0.7698608249311414,8.45
6014,477,1,0.896806328988595,120.0
6015,9568,1,0.8008387184542616,18.75
6016,8086,1,0.5178084175501538,0.77
6017,5208,1,0.7830758103408355,750.0
6018,7909,1,0.8782119722367099,29.95
6019,9042,0,0.831047239380027,18.0
6020,9543,1,0.6744767486733072,1.4
6021,8699,1,0.8779102651358344,32.88
6022,7788,1,0.8992799179231947,148.0
6023,1105,1,0.5160602509860053,0.69
6024,1338,1,0.7881000716456914,32.5
6025,3554,0,0.8056229588968902,14.0
6026,4041,1,0.9335487186803471,94.85
6027,7576,1,0.8939174055372219,77.0
6028,1105,1,0.6308257926048237,1.29
6029,2248,0,0.7999992788654564,16.5
6030,5024,0,0.8332357852687415,15.0
6031,7689,1,0.7747416389322219,8.99
6032,3037,1,0.8809624183656206,35.0
6033,3029,1,0.5989270882302267,0.65
6034,785,1,0.8617831630286403,19.0
6035,62,1,0.7958503189753496,65.0
6036,5420,1,0.8944999653075814,89.0
6037,2159,1,0.7320541770841373,2.5
6038,4886,1,0.8947296564047271,90.0
6039,9547,1,0.8090484454288256,23.95
6040,1018,0,0.7447638810603561,3.5
6041,1162,1,0.8291074849087978,14.5
6042,7888,0,0.978624012922731,260.0
6043,1215,1,0.881405136504922,53.88
6044,607,1,0.880318464708455,50.0
6045,369,1,0.9170507195363533,123.4
6046,8294,1,0.8960354946320304,149.0
6047,4334,1,0.8231009214150453,21.0
6048,3882,1,0.9078033384241533,93.5
6049,9451,1,0.8628436206099472,18.97
6050,3483,1,0.9079921977140424,179.0
6051,4079,0,0.28055690687073603,25.0
6052,1381,1,0.7887907041469524,17.5
6053,4835,1,0.7778724348074881,17.88
6054,9228,1,0.7843282456316787,38.99
6055,7611,1,0.7850319365152127,32.99
6056,3884,1,0.7872376337119873,25.8
6057,390,1,0.8789262852371675,135.0
6058,1968,1,0.6267625892550173,1.49
6059,6456,1,0.8852776290031736,46.5
6060,5452,1,0.6765383164120087,1.99
6061,593,1,0.8698803345440598,21.0
6062,7888,1,0.9696951978676245,250.0
6063,2556,1,0.6279978732378004,1.0
6064,8182,1,0.7941274895708352,23.0
6065,2509,0,0.85805402038355,50.0
6066,2758,1,0.8663718200890151,23.5
6067,5302,1,0.7887242428282195,40.0
6068,961,1,0.5162263068322235,0.76
6069,4075,1,0.9708468692236147,72.0
6070,8939,1,0.8584402171667442,17.5
6071,5137,1,0.810058228690864,24.0
6072,2690,1,0.761943937051581,4.98
6073,8027,1,0.7803367659337601,26.5
6074,4393,1,0.7750571840202822,9.5
6075,1526,1,0.892780839026398,97.99
6076,9283,1,0.7365669201162235,3.5
6077,4828,1,0.7727028746371913,20.0
6078,725,1,0.7771450634247576,12.65
6079,5225,1,0.8786748626531047,35.0
6080,2380,1,0.7740973929232142,50.02
6081,8341,1,0.6063976522977685,1.19
6082,3229,1,0.8069899961097715,26.99
6083,2529,1,0.7637179280284336,15.0
6084,3289,1,0.7785232100076322,23.0
6085,9809,1,0.7775950903601072,16.95
6086,4787,0,0.7424266255347114,0.7
6087,8744,1,0.8957962533747148,100.0
6088,566,1,0.9348063188537312,95.0
6089,188,0,0.9633564252308215,62.0
6090,3486,1,0.7945533487539185,29.99
6091,642,1,0.3923162919495658,0.55
6092,198,1,0.7896284870753199,31.99
6093,4005,1,0.8952218794559292,86.66
6094,150,1,0.6002833084249564,1.49
6095,4598,0,0.7401923753080413,14.1
6096,4881,0,0.9006006660944366,138.4083792825887
6097,480,1,0.82315909943159,20.95
6098,9114,0,0.025635650864854698,0.55
6099,9706,1,0.9585074775805116,96.99
6100,4471,1,0.8217857279288001,25.0
6101,5908,1,0.8774999006003736,25.0
6102,8431,1,0.8818149163366988,53.0
6103,4685,1,0.7771456481284413,13.37
6104,1836,1,0.765766242483634,5.9
6105,4727,1,0.7778734093136279,18.0
6106,9612,1,0.7781952886915968,30.05
6107,959,1,0.8960609292422785,140.0
6108,6127,1,0.7765747824317593,19.0
6109,1253,0,0.800419291011701,19.0
6110,91,1,0.8787670509339276,125.0
6111,7198,0,0.8666297718642146,80.0
6112,2513,1,0.9695324553422815,64.8
6113,9911,1,0.881052755084778,47.95
6114,5519,1,0.8816952469827339,44.0
6115,3019,0,0.7973998811882115,19.65
6116,5602,0,0.9991538363188304,65.0
6117,477,1,0.896806328988595,120.0
6118,7495,1,0.8290253340412146,45.0
6119,9093,1,0.68021015809608,2.29
6120,9874,1,0.8813550468893374,34.7
6121,7633,1,0.8780050845832348,27.0
6122,7388,1,0.8215218316661481,24.0
6123,7480,1,0.8494363651388748,14.9
6124,6725,1,0.7772959169751952,16.5
6125,6188,0,0.8121030349239611,42.5
6126,8775,0,0.9128736938694209,120.0
6127,408,1,0.7926537439356482,32.99
6128,4890,1,0.8190453192131291,21.8
6129,3647,1,0.8069956482453822,16.3
6130,5639,1,0.882715847262924,54.0
6131,1642,1,0.8909789771739478,128.0
6132,7756,1,0.8964571634387124,145.0
6133,2300,1,0.8929250659350854,70.0
6134,2924,1,0.005351110664137626,2.5
6135,7099,1,0.8954620952193846,100.0
6136,419,1,0.6844103770091392,3.0
6137,836,0,0.9554534727890598,90.0
6138,6910,1,0.6828973587765192,2.35
6139,4812,1,0.8817157116116694,64.2069
6140,2278,1,0.8080467505677471,19.49
6141,1267,1,0.8787542849034966,37.95
6142,262,1,0.788594048807945,18.9
6143,2679,1,0.7392543156978906,5.0
6144,8038,1,0.8081069750471854,24.49
6145,4041,1,0.6844107668115951,3.0
6146,7913,1,0.6505043848878265,0.79
6147,4469,1,0.8216607962416806,22.11
6148,1558,1,0.9306959494067595,94.0
6149,8181,1,0.782967835060548,19.99
6150,7599,1,0.6790778794122714,2.49
6151,2080,1,0.878399954471073,80.0
6152,6006,1,0.8095889065339466,28.99
6153,8325,1,0.9903706124810068,89.75
6154,9363,0,0.7982837582569904,108.0
6155,2794,1,0.7887998645046663,21.49
6156,1365,1,0.8631905447957084,33.0
6157,4656,0,0.8765102896154287,36.0
6158,6922,1,0.8162542361781895,25.0
6159,1034,1,0.8922654227290694,54.69
6160,1627,1,0.5961573468797483,1.0
6161,121,1,0.8936452259723817,85.0
6162,1268,1,0.7948708428542584,20.99
6163,523,1,0.8667759477851813,19.99
6164,8127,1,0.8069933094306467,19.0
6165,9383,1,0.7754246702855927,18.79
6166,8508,0,0.8277766018737023,18.5
6167,1734,1,0.6036603620017447,0.92
6168,3048,1,0.5230556458597913,1.4
6169,2528,1,0.7703923205797765,8.0
6170,4396,1,0.7729476705795038,8.0
6171,3904,1,0.21727627872746652,1.0
6172,4975,1,0.7779751477546208,20.0
6173,54,1,0.8856335186454207,51.38
6174,6458,1,0.7699083808307625,16.0
6175,9838,1,0.6037060663397003,1.0
6176,204,0,0.8693358779637654,25.0
6177,5585,1,0.823823127915235,30.0
6178,5407,1,0.8816262519480378,64.5
6179,7861,1,0.5880859997770329,0.65
6180,8937,0,0.7956483038525735,37.0
6181,4189,1,0.5988543900721992,0.99
6182,4372,1,0.7778955306030009,18.4
6183,2209,1,0.6755855417591472,1.2
6184,2742,1,0.8919494878385532,52.0
6185,8964,1,0.8906682071659724,56.8
6186,9677,1,0.899217549530249,92.0
6187,1720,0,0.8805576085151565,70.0
6188,4170,1,0.8229101131128767,30.0
6189,3746,1,0.8076523679329788,25.0
6190,739,0,0.7663451965812764,5.0
6191,7374,1,0.7814073583789207,33.1
6192,699,1,0.8790292905361421,37.99
6193,9905,1,0.5250851523464939,1.15
6194,8376,1,0.881924061024354,69.69
6195,9013,1,0.921618424714723,113.5
6196,2940,1,0.8228530070530855,20.0
6197,9119,1,0.7784299497700555,20.5
6198,9647,1,0.8934194328997951,80.0
6199,436,1,0.777340939158853,22.4
6200,8204,1,0.7762883750772782,12.65
6201,3169,1,0.6654794258365744,1.1
6202,9153,1,0.8787246599168472,33.95
6203,5375,1,0.9349488891019808,121.95
6204,2807,0,0.8397000742963481,105.0
6205,7493,0,0.8272600161690058,25.0
6206,4347,1,0.8818677345694748,50.0
6207,4924,1,0.8949993022536038,87.9
6208,1887,1,0.9708555423282588,71.95
6209,5894,1,0.9597611797293366,90.0
6210,4277,1,0.8791242074341565,55.0
6211,5489,1,0.8927511165891349,56.88
6212,2477,1,0.6851490526630912,4.95
6213,2690,1,0.8928213784818129,67.9
6214,7730,1,0.8688036027102184,19.75
6215,344,1,0.9898276176599223,92.25
6216,4806,1,0.7657758900944178,32.0
6217,7635,1,0.8069925298257348,21.0
6218,2154,1,0.8762400590628681,22.9
6219,5900,1,0.777868634233543,15.0
6220,2500,1,0.9695262185029869,65.0
6221,9728,1,0.7929317705373271,24.99
6222,7803,1,0.6473969771599148,1.1
6223,8856,0,0.8243764525014012,144.41
6224,2343,1,0.6765182415855293,1.4
6225,582,1,0.776799893350048,14.0
6226,6172,1,0.7409084424195505,15.0
6227,9953,1,0.8226580083745159,22.0
6228,1083,1,0.942114725099614,89.69
6229,1411,0,0.7847519609012543,24.0
6230,4384,1,0.803481189302885,17.5
6231,5227,1,0.9673496590397916,89.95
6232,4980,1,0.5993529474133099,1.65
6233,48,1,0.7721958390926646,25.0
6234,6755,1,0.8672914615331242,64.0
6235,8483,1,0.6765194109928969,1.46
6236,7327,1,0.6033886696899744,1.0
6237,6011,1,0.8958689515327423,120.0
6238,9147,1,0.9175829947899004,125.0
6239,8762,1,0.8965901835267922,141.111
6240,7060,1,0.8785874494523664,29.48
6241,582,1,0.67504517810464,1.6
6242,7688,0,0.7877090023317983,41.0
6243,5451,0,0.802399584938345,17.5
6244,6040,0,0.8145488504335772,24.0
6245,6949,1,0.9078011945106459,95.0
6246,1715,1,0.77821643547483,24.99
6247,6148,1,0.8780050845832348,24.88
6248,9789,1,0.9691240398191003,55.0
6249,8826,1,0.8954377325658902,135.0
6250,4396,1,0.8097565215899885,22.0
6251,4359,1,0.8957710136656944,100.0
6252,6908,1,0.6853562326684082,5.98
6253,4593,1,0.8536146576637891,13.75
6254,1480,0,0.8792832468361682,56.0
6255,7759,1,0.881493134409344,59.9
6256,5464,1,0.9564279789288384,75.95
6257,8799,1,0.8226891925709887,23.49
6258,8356,0,0.7378508319553816,2.0
6259,4176,1,0.6848989943876242,3.45
6260,5117,1,0.8667796509085126,23.45
6261,3496,1,0.6009745256299013,0.9
6262,5571,0,0.8701435486524138,44.0
6263,5553,1,0.8845453850897442,50.0
6264,7386,1,0.798346808804234,29.99
6265,4234,1,0.8102016759946393,56.0
6266,1253,0,0.9608296282609898,80.0
6267,1044,1,0.9738547798746551,75.69
6268,8189,1,0.8963010475551199,150.0
6269,505,1,0.8094718683465592,33.0
6270,9749,1,0.6237789438068575,0.99
6271,6573,1,0.7747393001174865,8.45
6272,743,1,0.9745358622157463,68.0
6273,8929,1,0.8781077975303675,300.0
6274,2598,1,0.8102695016219679,38.0
6275,995,1,0.6776682562810818,5.9
6276,3625,1,0.7756109958595183,15.0
6277,6705,1,0.8950595267330421,76.99
6278,5065,0,0.6165013319549919,1.0
6279,2656,1,0.7828958190568183,23.75
6280,1869,1,0.7767265130377228,24.0
6281,2424,1,0.9975606162309065,73.5
6282,2773,1,0.8114047038241958,22.0
6283,6862,0,0.9704208151393037,63.0
6284,362,1,0.9227105537455726,108.0
6285,2393,1,0.9908544547794069,89.4
6286,2380,0,0.8674691140024058,34.0
6287,4496,1,0.6734114185613014,1.12
6288,1982,1,0.8006517107260382,54.99
6289,9101,1,0.7822273078449302,29.0
6290,2394,1,0.9915716912982837,86.0
6291,2791,0,0.9307828753544278,125.0
6292,3883,1,0.7932795717786139,33.5
6293,2371,0,0.8044977941079019,19.1
6294,2325,1,0.8787635427118243,33.95
6295,5790,1,0.8229909971224783,26.9
6296,5463,0,0.9090845216461201,103.0
6297,370,1,0.8805969785632037,69.69
6298,4695,1,0.7740089077657224,12.0
6299,3821,0,0.8004307901841503,32.0
6300,6625,1,0.6059584423805704,2.35
6301,6285,1,0.6037433899248539,15.0
6302,6889,1,0.8070242987258915,19.98
6303,4080,1,0.689611023925295,5.0
6304,5715,1,0.8954054764126635,102.0
6305,6501,1,0.9025405180162795,105.0
6306,2207,1,0.7695913739834925,5.98
6307,7468,1,0.6588855274923773,0.85
6308,9683,1,0.79109765253165,24.55
6309,3004,1,0.7685739895735639,18.0
6310,4714,1,0.721514503379977,4.1
6311,27,1,0.8816426236511861,48.0
6312,3179,1,0.7992776570689506,19.75
6313,2283,1,0.7879748476067299,17.0
6314,9677,1,0.7785626775062933,21.8
6315,663,1,0.6883922090962742,5.74
6316,2556,1,0.9764325435155972,68.0
6317,5533,0,0.7872674535998645,19.0
6318,686,1,0.8834567642809976,48.0
6319,8981,1,0.5176897227023289,0.55
6320,799,1,0.3510492702508223,0.77
6321,3019,1,0.6932536304251731,6.0
6322,725,1,0.8952507248376667,93.55
6323,6279,1,0.8858099042567207,49.25
6324,907,0,0.7340725742008465,3.75
6325,6006,1,0.789813058538194,26.0
6326,1355,1,0.8707275701819832,19.8
6327,3514,0,0.7727002434706138,19.0
6328,8606,1,0.8225487662362467,25.25
6329,7123,1,0.8227094622986961,34.5
6330,5548,1,0.777750426638788,16.99
6331,225,1,0.9175592168400897,134.5
6332,1497,1,0.8949002924298024,81.0
